COUNTRY,COUNTRY_GRP,AGE_GRP_LIST,SEX,YEAR,VALUE
,CIS,TOTAL,ALL,1998,1298.649074
,CIS,TOTAL,ALL,1999,1341.159041
,CIS,TOTAL,ALL,2000,1372.095707
,CIS,TOTAL,ALL,2001,1365.208496
,CIS,TOTAL,ALL,2002,1404.182494
,CIS,TOTAL,ALL,2003,1427.16844
,CIS,TOTAL,ALL,2004,1380.253888
,CIS,TOTAL,ALL,2005,1392.152959
,CIS,TOTAL,ALL,2006,1315.768313
,CIS,TOTAL,ALL,2007,1266.080919
,CIS,TOTAL,ALL,2008,1238.230232
,CIS,TOTAL,ALL,2009,1177.675637
,CIS,TOTAL,ALL,2010,1165.067351
,CIS,TOTAL,ALL,2011,1105.981833
,CIS,TOTAL,ALL,2012,1079.55684
,CIS,TOTAL,ALL,2013,1048.439457
,CIS,TOTAL,ALL,2014,1043.314218
,EU_AFTER_MAY2004,TOTAL,MALE,1981,1466.21888
,EU_AFTER_MAY2004,TOTAL,MALE,1982,1454.360397
,EU_AFTER_MAY2004,TOTAL,MALE,1985,1538.686827
,EU_AFTER_MAY2004,TOTAL,MALE,1986,1497.076591
,EU_AFTER_MAY2004,TOTAL,MALE,1987,1496.876203
,EU_AFTER_MAY2004,TOTAL,MALE,1988,1472.299174
,EU_AFTER_MAY2004,TOTAL,MALE,1989,1465.078414
,EU_AFTER_MAY2004,TOTAL,MALE,1990,1480.389294
,EU_AFTER_MAY2004,TOTAL,MALE,1991,1501.910273
,EU_AFTER_MAY2004,TOTAL,MALE,1992,1501.29116
,EU_AFTER_MAY2004,TOTAL,MALE,1993,1497.552591
,EU_AFTER_MAY2004,TOTAL,MALE,1994,1485.815423
,EU_AFTER_MAY2004,TOTAL,MALE,1995,1471.170021
,EU_AFTER_MAY2004,TOTAL,MALE,1996,1458.976598
,EU_AFTER_MAY2004,TOTAL,MALE,1997,1440.607064
,EU_AFTER_MAY2004,TOTAL,MALE,1998,1416.361391
,EU_AFTER_MAY2004,TOTAL,MALE,1999,1382.077421
,EU_AFTER_MAY2004,TOTAL,MALE,2000,1331.802885
,EU_AFTER_MAY2004,TOTAL,MALE,2001,1300.143903
,EU_AFTER_MAY2004,TOTAL,MALE,2002,1300.96088
,EU_AFTER_MAY2004,TOTAL,MALE,2003,1300.228638
,EU_AFTER_MAY2004,TOTAL,MALE,2004,1255.997215
,EU_AFTER_MAY2004,TOTAL,MALE,2005,1250.903084
,EU_AFTER_MAY2004,TOTAL,MALE,2006,1216.812011
,EU_AFTER_MAY2004,TOTAL,MALE,2007,1198.456521
,EU_AFTER_MAY2004,TOTAL,MALE,2008,1167.779208
,EU_AFTER_MAY2004,TOTAL,MALE,2009,1148.374556
,EU_AFTER_MAY2004,TOTAL,MALE,2010,1117.100564
,EU_AFTER_MAY2004,TOTAL,MALE,2011,1076.682863
,EU_AFTER_MAY2004,TOTAL,MALE,2012,1068.970943
,EU_AFTER_MAY2004,TOTAL,MALE,2013,1039.297756
,EU_AFTER_MAY2004,TOTAL,MALE,2014,1011.951766
,EU_AFTER_MAY2004,TOTAL,MALE,2015,1019.327293
,EU_AFTER_MAY2004,TOTAL,FEMALE,1981,911.9282181
,EU_AFTER_MAY2004,TOTAL,FEMALE,1982,910.9835549
,EU_AFTER_MAY2004,TOTAL,FEMALE,1985,950.8521891
,EU_AFTER_MAY2004,TOTAL,FEMALE,1986,919.5820086
,EU_AFTER_MAY2004,TOTAL,FEMALE,1987,918.1515897
,EU_AFTER_MAY2004,TOTAL,FEMALE,1988,892.5431296
,EU_AFTER_MAY2004,TOTAL,FEMALE,1989,885.8652279
,EU_AFTER_MAY2004,TOTAL,FEMALE,1990,876.987446
,EU_AFTER_MAY2004,TOTAL,FEMALE,1991,882.9785798
,EU_AFTER_MAY2004,TOTAL,FEMALE,1992,866.8900707
,EU_AFTER_MAY2004,TOTAL,FEMALE,1993,868.4706944
,EU_AFTER_MAY2004,TOTAL,FEMALE,1994,858.687794
,EU_AFTER_MAY2004,TOTAL,FEMALE,1995,847.0229978
,EU_AFTER_MAY2004,TOTAL,FEMALE,1996,850.511824
,EU_AFTER_MAY2004,TOTAL,FEMALE,1997,836.3138268
,EU_AFTER_MAY2004,TOTAL,FEMALE,1998,820.8263226
,EU_AFTER_MAY2004,TOTAL,FEMALE,1999,804.7709826
,EU_AFTER_MAY2004,TOTAL,FEMALE,2000,772.7985201
,EU_AFTER_MAY2004,TOTAL,FEMALE,2001,747.418701
,EU_AFTER_MAY2004,TOTAL,FEMALE,2002,743.9007898
,EU_AFTER_MAY2004,TOTAL,FEMALE,2003,744.7829755
,EU_AFTER_MAY2004,TOTAL,FEMALE,2004,712.3996168
,EU_AFTER_MAY2004,TOTAL,FEMALE,2005,710.2707469
,EU_AFTER_MAY2004,TOTAL,FEMALE,2006,683.9779155
,EU_AFTER_MAY2004,TOTAL,FEMALE,2007,668.0376213
,EU_AFTER_MAY2004,TOTAL,FEMALE,2008,647.3095676
,EU_AFTER_MAY2004,TOTAL,FEMALE,2009,637.773475
,EU_AFTER_MAY2004,TOTAL,FEMALE,2010,621.9263454
,EU_AFTER_MAY2004,TOTAL,FEMALE,2011,601.4090902
,EU_AFTER_MAY2004,TOTAL,FEMALE,2012,598.4961194
,EU_AFTER_MAY2004,TOTAL,FEMALE,2013,583.1850247
,EU_AFTER_MAY2004,TOTAL,FEMALE,2014,567.5880667
,EU_AFTER_MAY2004,TOTAL,FEMALE,2015,574.3553311
,EU_AFTER_MAY2004,TOTAL,ALL,1981,1149.633331
,EU_AFTER_MAY2004,TOTAL,ALL,1982,1144.501567
,EU_AFTER_MAY2004,TOTAL,ALL,1985,1202.762346
,EU_AFTER_MAY2004,TOTAL,ALL,1986,1167.094357
,EU_AFTER_MAY2004,TOTAL,ALL,1987,1166.003878
,EU_AFTER_MAY2004,TOTAL,ALL,1988,1140.292981
,EU_AFTER_MAY2004,TOTAL,ALL,1989,1135.675815
,EU_AFTER_MAY2004,TOTAL,ALL,1990,1137.576331
,EU_AFTER_MAY2004,TOTAL,ALL,1991,1150.877924
,EU_AFTER_MAY2004,TOTAL,ALL,1992,1141.500919
,EU_AFTER_MAY2004,TOTAL,ALL,1993,1140.673254
,EU_AFTER_MAY2004,TOTAL,ALL,1994,1130.435234
,EU_AFTER_MAY2004,TOTAL,ALL,1995,1118.188854
,EU_AFTER_MAY2004,TOTAL,ALL,1996,1113.873499
,EU_AFTER_MAY2004,TOTAL,ALL,1997,1098.259181
,EU_AFTER_MAY2004,TOTAL,ALL,1998,1078.514624
,EU_AFTER_MAY2004,TOTAL,ALL,1999,1054.081096
,EU_AFTER_MAY2004,TOTAL,ALL,2000,1012.96552
,EU_AFTER_MAY2004,TOTAL,ALL,2001,985.1565619
,EU_AFTER_MAY2004,TOTAL,ALL,2002,983.1673915
,EU_AFTER_MAY2004,TOTAL,ALL,2003,982.8466913
,EU_AFTER_MAY2004,TOTAL,ALL,2004,946.1877418
,EU_AFTER_MAY2004,TOTAL,ALL,2005,943.2340507
,EU_AFTER_MAY2004,TOTAL,ALL,2006,913.790047
,EU_AFTER_MAY2004,TOTAL,ALL,2007,897.1689514
,EU_AFTER_MAY2004,TOTAL,ALL,2008,872.1647561
,EU_AFTER_MAY2004,TOTAL,ALL,2009,858.0279404
,EU_AFTER_MAY2004,TOTAL,ALL,2010,835.8897368
,EU_AFTER_MAY2004,TOTAL,ALL,2011,806.8768499
,EU_AFTER_MAY2004,TOTAL,ALL,2012,802.1314516
,EU_AFTER_MAY2004,TOTAL,ALL,2013,780.7620244
,EU_AFTER_MAY2004,TOTAL,ALL,2014,760.4932718
,EU_AFTER_MAY2004,TOTAL,ALL,2015,767.9516781
,,,,,
Last update,2018.06.15 08:00:38 GMT,,,,
Description,"All causes, per 100 000 population, by sex (age-standardized death rate)",,,,
Reference link,https://dw.euro.who.int/api/v3/measures/HFAMDB_113?lang=En,,,,
,,,,,
Copyright,,,,,
© WHO Regional Office for Europe 2020. All rights reserved.,http://www.euro.who.int/en/home/copyright-notice,,,,
